6.564228650066574744e+01,1.328927226814049618e+02,3.781338383828351368e+01,3.541625344397382946e+01,4.385950413087006616e+00,9.597819100003627923e+00,9.597819100003627923e+00,1.432658402238039486e+01,2.009800275471044628e+01,9.791023874850781183e+00,1.909219467419674032e+01,1.898204775028650104e+01,5.909595959651744224e+00,1.976147842051813708e+00,8.801515151563361172e+00
7.184768135981175874e+01,1.352858585854912690e+02,3.834132231298369931e+01,3.430199724472176115e+01,3.809136822590450500e+00,9.602685950471073539e+00,9.602685950471073539e+00,1.439031221311271835e+01,2.495748393070819660e+01,1.099784205701170769e+01,1.966542699722203835e+01,1.583057851233907165e+01,3.506910009185032262e+00,7.490128558320707786e-01,5.054453627164829932e+00
3.949745179005969220e+01,9.041085858608815329e+01,2.106496786007598843e+01,2.022672176314256376e+01,1.897773186414784208e+00,6.065886134139072183e+00,6.065886134139072183e+00,8.392745638266758235e+00,1.378643250702465473e+01,5.627594123859274156e+00,1.169960973371005508e+01,1.235902203847245318e+01,2.283769513311616262e+00,3.340220385682736715e-01,4.076033057828282402e+00
4.627541322292928783e+01,1.268303719000459182e+02,1.935353535366700939e+01,1.945061983448461973e+01,1.881198347194260823e+00,4.886730945815703109e+00,4.886730945815703109e+00,7.482392102768043785e+00,1.374788797077975033e+01,4.235743801754821014e+00,7.516919191948301382e+00,8.235422406016757790e+00,2.041965105605899833e+00,2.242653810839761452e-01,2.980739210297291386e+00
9.753712121404957713e+01,1.895022727290633497e+02,5.968021120279260572e+01,5.448845270908861238e+01,7.635973370101240221e+00,1.595847107446884827e+01,1.595847107446884827e+01,2.482488521613957744e+01,4.174974747413494214e+01,1.969671717188108317e+01,2.987263544507759505e+01,2.857862718054912676e+01,7.005532598618709805e+00,1.864095500492378488e+00,8.045454545555555725e+00
2.335017217633287601e+02,3.368535123945592318e+02,1.696531221299616732e+02,1.281933425164072560e+02,2.796919192213475824e+01,4.364940312186937632e+01,4.364940312186937632e+01,7.065488980687672438e+01,1.116186639125296978e+02,5.746503672314049993e+01,1.009044995390202075e+02,9.193872819130854168e+01,2.291889348012534455e+01,8.346671258164416685e+00,4.265964187269880625e+01
7.780734618863635887e+01,1.186103764905647324e+02,5.442380624388223254e+01,4.442465564760100705e+01,7.519168961774563620e+00,1.373585858584357133e+01,1.373585858584357133e+01,2.262040863179680983e+01,3.840438475660651818e+01,1.728567493065427030e+01,3.096829660232337034e+01,2.987479338807713347e+01,5.844536271970179442e+00,1.417837465548462017e+00,1.010371900833103886e+01
1.416572773181359253e+02,2.580502984437098348e+02,9.526290174382961595e+01,7.357415059682047342e+01,1.646108815365725420e+01,2.799586776874857819e+01,2.799586776874857819e+01,4.416202938489389140e+01,6.850413223221310943e+01,3.748620293999999831e+01,6.278172635361983112e+01,6.575144628066988162e+01,1.678436639124908325e+01,5.287993572156794997e+00,2.853684572971762989e+01
5.170546372774563793e+01,1.116858356269145958e+02,3.224134527107633374e+01,2.735968778671739798e+01,4.252272727463039637e+00,9.540909090973645590e+00,9.540909090973645590e+00,1.520755280042704349e+01,2.226535812700826256e+01,1.145505050509641976e+01,2.035596877919857661e+01,2.080179063367401326e+01,4.598301193741368031e+00,1.339348025710215717e+00,8.846189164366391466e+00
3.298002754801262881e+01,8.306310835752984190e+01,1.647183195601044758e+01,1.369545454554251762e+01,1.782001836448117604e+00,4.754981634593388407e+00,4.754981634593388407e+00,8.068319559240748617e+00,1.394219467398998979e+01,7.425252524683195077e+00,1.198009641876919140e+01,8.992056932932735336e+00,1.691850321411478397e+00,4.765610651955233812e-01,3.851584022029981291e+00
6.923638659330349299e+01,9.949926538067035153e+01,4.333342516036129410e+01,3.573934802604373573e+01,5.513842974898530258e+00,1.072187786950077992e+01,1.072187786950077992e+01,1.560537190087047676e+01,2.458767217637258895e+01,1.172013314978650023e+01,2.432261248867309433e+01,1.793461891636156835e+01,3.634641873335376250e+00,8.231634527097336784e-01,5.054820936640955331e+00
1.569504820928282811e+02,2.104933425149908146e+02,1.084976584029251683e+02,7.752545913686179802e+01,2.433999081909595930e+01,3.569384756684720372e+01,3.569384756684720372e+01,5.828872819100876512e+01,9.522949954019348695e+01,5.985447657629476481e+01,1.034646923781915433e+02,1.008409550057463235e+02,3.055344352623094650e+01,1.253406795199343549e+01,5.210798897963498888e+01
